idx,texto,tipo,subtipo
1142,Um servidor em licença pode receber benefícios?,consulta,incluso_conteudo
1143,Como é regulamentada a disciplina no serviço público da ALRN?,consulta,incluso_conteudo
1144,Qual o papel da Corregedoria da Assembleia?,consulta,incluso_conteudo
1145,Quem pode apresentar uma emenda a um projeto de lei?,consulta,incluso_conteudo
1146,O que são proposições legislativas acessórias?,consulta,incluso_conteudo
1147,Como são julgados os requerimentos apresentados por deputados?,consulta,incluso_conteudo
1148,Um projeto de lei pode ser arquivado?,consulta,incluso_conteudo
1149,Quais são os impedimentos legais para o exercício do mandato?,consulta,incluso_conteudo
1150,Como é feita a votação simbólica em plenário?,consulta,incluso_conteudo
1151,O que é necessário para propor uma audiência pública?,consulta,incluso_conteudo
1152,Quem fiscaliza o cumprimento das normas internas da Assembleia?,consulta,incluso_conteudo
1153,Quais são os tipos de faltas previstas para os servidores?,consulta,incluso_conteudo
1154,Como se calcula a indenização por férias não gozadas?,consulta,incluso_conteudo
1155,Como funciona o rito sumário de uma proposição?,consulta,incluso_conteudo
1156,Quais órgãos internos compõem a estrutura da ALRN?,consulta,incluso_conteudo
1157,Quais são os elementos da avaliação por produtividade?,consulta,incluso_conteudo
1158,Como são elaborados os pareceres técnicos nas comissões?,consulta,incluso_conteudo
1159,Qual o papel das lideranças partidárias na ALRN?,consulta,incluso_conteudo
1160,Como é feita a apuração das votações eletrônicas?,consulta,incluso_conteudo
1161,Quais documentos precisam ser apresentados para solicitar benefícios?,consulta,incluso_conteudo
1162,Quando é permitido o exercício automático de chefia?,consulta,incluso_conteudo
1163,Deputado pode perder o mandato por má conduta?,consulta,incluso_conteudo
1164,O que é necessário para protocolar um projeto de lei de iniciativa popular?,consulta,incluso_conteudo
1165,Qual a diferença entre CPI e comissão especial?,consulta,incluso_conteudo
1166,Quais são as regras para o parcelamento das férias?,consulta,incluso_conteudo
1167,Como são definidas as frentes parlamentares dentro da ALRN?,consulta,incluso_conteudo
1168,O auxílio alimentação entra na base de cálculo do 13º?,consulta,incluso_conteudo
1169,Como é feita a avaliação de desempenho dos comissionados?,consulta,incluso_conteudo
1170,Há regras específicas para a concessão de férias para cargos de chefia?,consulta,incluso_conteudo
1171,Qual o tempo máximo para o servidor tirar férias acumuladas?,consulta,incluso_conteudo
1172,As sessões plenárias são abertas ao público?,consulta,incluso_conteudo
1173,Quem pode protocolar um projeto de lei na ALRN?,consulta,incluso_conteudo
1174,Como funciona o processo de votação nominal?,consulta,incluso_conteudo
1175,A Assembleia publica lista de presença dos deputados?,consulta,incluso_conteudo
1176,Um deputado pode ser membro de mais de uma comissão?,consulta,incluso_conteudo
1177,Um servidor pode pedir conversão de férias em abono pecuniário?,consulta,incluso_conteudo
1178,Há registro público de votações nominais?,consulta,incluso_conteudo
1179,Qual o procedimento para convocação de sessão extraordinária?,consulta,incluso_conteudo
1180,As lideranças partidárias têm função regimental?,consulta,incluso_conteudo
1181,Um projeto rejeitado pode ser reapresentado?,consulta,incluso_conteudo
1182,O que é necessário para que um servidor seja exonerado?,consulta,parcial_incluso_conteudo
1183,Como é feita a progressão de cargo dos servidores efetivos?,consulta,parcial_incluso_conteudo
1184,Existe limite de vezes para o deputado se ausentar sem justificar?,consulta,parcial_incluso_conteudo
1185,Quem pode propor a criação de uma nova comissão na ALRN?,consulta,parcial_incluso_conteudo
1186,Há possibilidade de servidor em estágio probatório ser promovido?,consulta,parcial_incluso_conteudo
1187,Os blocos parlamentares têm algum tipo de regalia?,consulta,parcial_incluso_conteudo
1188,Como são organizadas as comissões temáticas?,consulta,parcial_incluso_conteudo
1189,O auxílio saúde pode ser acumulado com outro benefício?,consulta,parcial_incluso_conteudo
1190,Quais critérios são usados para a escolha de substitutos em cargos de direção?,consulta,parcial_incluso_conteudo
1191,O servidor afastado por doença perde direito ao auxílio alimentação?,consulta,parcial_incluso_conteudo
1192,Os servidores comissionados também passam por avaliação?,consulta,parcial_incluso_conteudo
1193,O que define o regime de urgência em uma proposição?,consulta,parcial_incluso_conteudo
1194,Existe um calendário oficial de sessões disponíveis ao público?,consulta,parcial_incluso_conteudo
1195,Como é feito o pagamento retroativo dos benefícios?,consulta,parcial_incluso_conteudo
1196,O que acontece se um parlamentar faltar a várias sessões seguidas?,consulta,parcial_incluso_conteudo
1197,Os servidores efetivos têm estabilidade?,consulta,parcial_incluso_conteudo
1198,Onde encontro informações sobre deliberações recentes da ALRN?,consulta,parcial_incluso_conteudo
1199,Como posso solicitar uma audiência pública na Assembleia?,consulta,parcial_incluso_conteudo
1200,Como é definida a lotação de servidores nos gabinetes?,consulta,parcial_incluso_conteudo
1201,Há algum critério para participação dos deputados em frentes parlamentares?,consulta,parcial_incluso_conteudo
1202,As comissões podem propor projetos de lei?,consulta,parcial_incluso_conteudo
1203,Existe um manual de conduta para os deputados estaduais?,consulta,parcial_incluso_conteudo
1204,Um deputado pode indicar servidor para cargo comissionado?,consulta,parcial_incluso_conteudo
1205,Como funciona a substituição de chefia durante licença médica?,consulta,parcial_incluso_conteudo
1206,A Mesa Diretora pode ser reconduzida ao cargo?,consulta,parcial_incluso_conteudo
1207,Qual a função de uma comissão especial na Assembleia?,consulta,parcial_incluso_conteudo
1208,Um servidor pode acumular dois cargos na ALRN?,consulta,parcial_incluso_conteudo
1209,O que é exigido para um servidor efetivo entrar de licença para estudo?,consulta,parcial_incluso_conteudo
1210,Quais são os critérios para designação de lideranças na ALRN?,consulta,parcial_incluso_conteudo
1211,Como se dá a composição de um bloco parlamentar?,consulta,parcial_incluso_conteudo
1212,Quem pode presidir uma comissão temática?,consulta,parcial_incluso_conteudo
1213,O que significa tramitação em regime de urgência urgentíssima?,consulta,parcial_incluso_conteudo
1214,Qual é o papel do relator em uma proposição normativa?,consulta,parcial_incluso_conteudo
1215,As sessões solenes seguem o mesmo rito das sessões ordinárias?,consulta,parcial_incluso_conteudo
1216,Existe padronização nos processos administrativos de férias?,consulta,parcial_incluso_conteudo
1217,Qual o prazo para contestação da avaliação de desempenho?,consulta,parcial_incluso_conteudo
1218,Como são tratados os casos de exoneração antes das férias?,consulta,parcial_incluso_conteudo
1219,A Assembleia tem uma corregedoria interna?,consulta,parcial_incluso_conteudo
1220,Quem são os membros titulares da Comissão de Constituição e Justiça?,consulta,parcial_incluso_conteudo
1221,Um deputado pode renunciar a uma comissão que integra?,consulta,parcial_incluso_conteudo
1222,Como a ALRN lida com pedidos de vista em sessões?,consulta,parcial_incluso_conteudo
1223,Os servidores em estágio probatório podem participar de cursos fora do estado?,consulta,parcial_incluso_conteudo
1224,A Assembleia possui canal de transparência ativo?,consulta,parcial_incluso_conteudo
1225,Qual o procedimento para nomeação de servidores comissionados?,consulta,parcial_incluso_conteudo
1226,Existe prazo máximo para o andamento de uma proposição?,consulta,parcial_incluso_conteudo
1227,Quais são os critérios para aplicação de indenização de férias?,consulta,parcial_incluso_conteudo
1228,Os suplentes de deputado recebem salário?,consulta,parcial_incluso_conteudo
1229,Há previsão de recesso parlamentar?,consulta,parcial_incluso_conteudo
1230,Como é regulamentada a substituição por afastamento prolongado?,consulta,parcial_incluso_conteudo
1231,Qual o papel do primeiro-secretário da Mesa Diretora?,consulta,parcial_incluso_conteudo
1232,Os órgãos especiais têm regimento próprio?,consulta,parcial_incluso_conteudo
1233,Um deputado pode atuar em uma CPI e em uma comissão ao mesmo tempo?,consulta,parcial_incluso_conteudo
1234,O auxílio saúde é mantido em caso de afastamento?,consulta,parcial_incluso_conteudo
1235,Há alguma exigência de escolaridade para cargos comissionados?,consulta,parcial_incluso_conteudo
1236,Os blocos parlamentares têm direito a tempo de fala extra?,consulta,parcial_incluso_conteudo
1237,Há registro histórico das proposições arquivadas?,consulta,parcial_incluso_conteudo
1238,Como funciona a tramitação de projetos em regime ordinário?,consulta,parcial_incluso_conteudo
1239,Os parlamentares têm prazo para justificar faltas?,consulta,parcial_incluso_conteudo
1240,Como os servidores podem interpor recurso sobre avaliação?,consulta,parcial_incluso_conteudo
1241,A conversão de férias em abono depende de autorização?,consulta,parcial_incluso_conteudo
1242,Um parlamentar pode se abster de votar sem justificar?,consulta,parcial_incluso_conteudo
1243,Existe regulamentação sobre trabalho remoto na ALRN?,consulta,parcial_incluso_conteudo
1244,Os servidores aposentados mantêm o plano de saúde?,consulta,parcial_incluso_conteudo
1245,Como é tratado o falecimento de servidor em relação a benefícios pendentes?,consulta,parcial_incluso_conteudo
1246,Há regulação sobre acumulação de cargos na ALRN?,consulta,parcial_incluso_conteudo
1247,Quem define a pauta das sessões ordinárias?,consulta,parcial_incluso_conteudo
1248,As comissões têm prazo para emitir parecer?,consulta,parcial_incluso_conteudo
1249,Um deputado pode apresentar projeto individualmente?,consulta,parcial_incluso_conteudo
1250,A Assembleia promove capacitação de servidores?,consulta,parcial_incluso_conteudo
1251,Qual a periodicidade das reuniões da Mesa Diretora?,consulta,parcial_incluso_conteudo
1252,Um servidor pode ser removido de setor sem justificativa?,consulta,parcial_incluso_conteudo
1253,Qual o prazo para análise de recurso administrativo?,consulta,parcial_incluso_conteudo
1254,Há canal específico para denúncias de assédio institucional?,consulta,parcial_incluso_conteudo
1255,O auxílio alimentação pode ser suspenso?,consulta,parcial_incluso_conteudo
1256,As frentes parlamentares têm orçamento próprio?,consulta,parcial_incluso_conteudo
1257,Existe banco de dados de proposições rejeitadas na ALRN?,consulta,parcial_incluso_conteudo
1258,Onde posso baixar o regimento interno da ALRN em PDF?,doc,
1259,É possível obter cópia do regimento interno da Assembleia?,doc,
1260,regimento interno da ALRN,doc,
1261,regime jurídico dos servidores do RN,doc,
1262,"plano de cargos, carreiras e vencimentos da ALRN",doc,
1263,resolução nº 75/2024,doc,
1264,resolução nº 78/2024 - auxílio saúde,doc,
1265,avaliação do servidor em estágio probatório,doc,
1266,resolução nº 106/2018,doc,
1267,resolução nº 133/2025 sobre férias,doc,
1268,manual de processo legislativo,doc,
1269,resolução nº 89/2017,doc,
1270,resolução nº 618/2022,doc,
1271,resolução nº 64/2022,doc,
1272,regulamentação do plano de cargos da ALRN,doc,
1273,normas sobre venda de férias na ALRN,doc,
1274,regulamentação das férias dos servidores,doc,
1275,cópia de regimento interno da ALRN,doc,
1276,Cópia de regimento interno da ALRN,doc,
1277,Cópia de regime jurídico dos servidores do RN,doc,
1278,"Cópia de plano de cargos, carreiras e vencimentos da ALRN",doc,
1279,Cópia de resolução nº 75/2024,doc,
1280,Cópia de resolução nº 78/2024 - auxílio saúde,doc,
1281,Cópia de avaliação do servidor em estágio probatório,doc,
1282,Cópia de resolução nº 106/2018,doc,
1283,Cópia de resolução nº 133/2025 sobre férias,doc,
1284,Cópia de manual de processo legislativo,doc,
1285,Cópia de resolução nº 89/2017,doc,
1286,Cópia de resolução nº 618/2022,doc,
1287,Cópia de resolução nº 64/2022,doc,
1288,Cópia de regulamentação do plano de cargos da ALRN,doc,
1289,Cópia de normas sobre venda de férias na ALRN,doc,
1290,Cópia de regulamentação das férias dos servidores,doc,
1291,Me envie o texto do regimento interno da ALRN,doc,
1292,Me envie o texto do regime jurídico dos servidores do RN,doc,
1293,"Envie o texto da plano de cargos, carreiras e vencimentos da ALRN",doc,
1294,Me mostre o conteúdo da resolução nº 75/2024,doc,
1295,Texto da resolução nº 78/2024 - auxílio saúde,doc,
1296,Me envie a avaliação do servidor em estágio probatório,doc,
1297,Me envie o texto da resolução nº 106/2018,doc,
1298,Me envie o conteúdo da avaliação de desempenho e evolução funcional,doc,
1299,Tem como me mostrar o texto da base de cálculo das férias e do 13º salário,doc,
1300,Pode enviar o texto da regulamentação dos cargos de analista e técnico legislativo,doc,
1301,Me traga o texto da substituição de cargos e funções,doc,
1302,Me mostre o texto da resolução nº 133/2025 sobre férias,doc,
1303,Me envie o conteúdo integral do manual de processo legislativo,doc,
1304,Me envie o texto da resolução nº 89/2017,doc,
1305,Me envie a resolução nº 618/2022,doc,
1306,Onde acho o texto da resolução nº 64/2022,doc,
1307,conteúdo da regulamentação do plano de cargos da ALRN,doc,
